UF;Municípios;R$ Transferido;;Saldo em conta;% em Saldo;% Executado*;% Executado*
MG;SANTO ANTONIO DO AMPARO;157658,72;;31,48;0,0001996718;0,999800328;0,999800328
MG;SANTANA DOS MONTES;47510,84;;7,40;0,0001557539;0,999844246;0,999844246
MG;SANTANA DO RIACHO;50468,27;;10,24;0,0002028998;0,9997971;0,9997971
MG;SANTANA DO PARAISO;267093,67;;17680,70;0,0661966268;0,933803373;0,933803373
MG;SANTANA DO JACARE;53471,38;;17,13;0,0003203583;0,999679642;0,999679642
MG;SANTANA DO DESERTO;48647;;10,15;0,0002086460;0,999791354;0,999791354
MG;SANTANA DE PIRAPAMA;69576,95;;25,67;0,0003689440;0,999631056;0,999631056
MG;SANTANA DE CATAGUASES;48053,23;;5900,83;0,1227977807;0,877202219;0,877202219
MG;SANTANA DA VARGEM;66482,94;;17,91;0,0002693924;0,999730608;0,999730608
MG;SANTA RITA DO SAPUCAI;324800;;67,59;0,0002080973;0,999791903;0,999791903
MG;SANTA RITA DE MINAS;67122,38;;14,56;0,0002169172;0,999783083;0,999783083
MG;SANTA RITA DE JACUTINGA;53831,07;;3265,31;0,0606584636;0,939341536;0,939341536
MG;SANTA RITA DE CALDAS;77038,73;;77552,42;1,0066679448;0;0
MG;SANTA MARIA DO SUACUI;126686,35;;127549,64;1,0068143884;0;0
MG;SANTA LUZIA;1490701,32;;1349693,41;0,9054083416;0,094591658;0,094591658
MG;SANTA JULIANA;123192,24;;124018,42;1,0067064289;0;0
MG;SANTA HELENA DE MINAS;62291,75;;7,77;0,0001247356;0,999875264;0,999875264
MG;SANTA FE DE MINAS;47904,78;;48224,73;1,0066788742;0;0
MG;SANTA CRUZ DO ESCALVADO;53111,69;;53466,60;1,0066823330;0;0
MG;SANTA CRUZ DE MINAS;75069,77;;1093,76;0,0145699128;0,985430087;0,985430087
MG;SANTA BARBARA DO TUGURIO;51239,03;;51580,69;1,0066679639;0;0
MG;SANTA BARBARA;248030,23;;207528,52;0,8367065579;0,163293442;0,163293442
MG;SALTO DA DIVISA;65963,39;;4004,58;0,0607091297;0,93929087;0,93929087
MG;SALINAS;314931,41;;123598,51;0,3924616792;0,607538321;0,607538321
MG;SACRAMENTO;210038,85;;117431,49;0,5590941390;0,440905861;0,440905861
MG;SABINOPOLIS;131567,82;;55168,59;0,4193167448;0,580683255;0,580683255
MG;SABARA;934101,37;;673688,41;0,7212155250;0,278784475;0,278784475
MG;RUBIM;93064,84;;6066,76;0,0651885288;0,934811471;0,934811471
MG;RUBELITA;60174,13;;60577,03;1,0066955683;0;0
MG;ROMARIA;46117,46;;0,00;0,0000000000;1;1
MG;ROCHEDO DE MINAS;39106,71;;39365,32;1,0066129316;0;0
MG;RITAPOLIS;52232,46;;24,25;0,0004642707;0,999535729;0,999535729
MG;RIO PRETO;57210,99;;14,83;0,0002592159;0,999740784;0,999740784
MG;RIO POMBA;154147,49;;64962,62;0,4214315783;0,578568422;0,578568422
MG;RIO PIRACICABA;125110,57;;63139,08;0,5046662324;0,495333768;0,495333768
MG;RIO PARDO DE MINAS;245689,4;;247327,63;1,0066678904;0;0
MG;RIO PARANAIBA;104894,57;;0,00;0,0000000000;1;1
MG;RIO NOVO;77039,49;;24836,30;0,3223840137;0,677615986;0,677615986
MG;RIO ESPERA;57199,57;;916,49;0,0160226729;0,983977327;0,983977327
MG;RIO DOCE;40848,05;;9,21;0,0002254698;0,99977453;0,99977453
MG;RIO DO PRADO;55349,75;;55720,35;1,0066956039;0;0
MG;RIO CASCA;120685,84;;121490,56;1,0066678908;0;0
MG;RIO ACIMA;93469,33;;94106,10;1,0068126090;0;0
MG;RIBEIRAO VERMELHO;48972,43;;7531,30;0,1537865285;0,846213472;0,846213472
MG;RIBEIRAO DAS NEVES;2151407,66;;416052,42;0,1933861386;0,806613861;0,806613861
MG;RIACHINHO;72397,8;;72883,70;1,0067115299;0;0
MG;RESSAQUINHA;53397,16;;0,00;0,0000000000;1;1
MG;RESPLENDOR;151217,13;;13870,91;0,0917284305;0,908271569;0,908271569
MG;RESENDE COSTA;100252,89;;22,71;0,0002265271;0,999773473;0,999773473
MG;RECREIO;94639;;752,91;0,0079555997;0,9920444;0,9920444
MG;RAPOSOS;136614,87;;137518,29;1,0066128965;0;0
MG;QUELUZITO;37017,09;;37268,60;1,0067944293;0;0
MG;QUARTEL GERAL;46289,04;;0,00;0,0000000000;1;1
MG;PRUDENTE DE MORAIS;95873,83;;23036,25;0,2402767262;0,759723274;0,759723274
MG;PRESIDENTE KUBITSCHEK;43086,11;;20141,79;0,4674775699;0,53252243;0,53252243
MG;PRATINHA;46517,42;;46828,10;1,0066787883;0;0
MG;PRATAPOLIS;75064,06;;97,23;0,0012952936;0,998704706;0,998704706
MG;PRADOS;77507,62;;78025,55;1,0066823107;0;0
MG;POUSO ALTO;59860,12;;10,14;0,0001693949;0,999830605;0,999830605
MG;POUSO ALEGRE;1091551,47;;507852,75;0,4652577217;0,534742278;0,534742278
MG;POTE;137762,45;;32050,22;0,2326484467;0,767351553;0,767351553
MG;PORTEIRINHA;294257,92;;338,92;0,0011517787;0,998848221;0,998848221
MG;PONTO DOS VOLANTES;103798,38;;104495,03;1,0067115691;0;0
MG;PONTO CHIQUE;50274,16;;7230,13;0,1438140389;0,856185961;0,856185961
MG;PONTE NOVA;436219,56;;807,42;0,0018509486;0,998149051;0,998149051
MG;POMPEU;250816,38;;242428,94;0,9665594408;0,033440559;0,033440559
MG;POCRANE;74087,77;;15,06;0,0002032724;0,999796728;0,999796728
MG;POCOS DE CALDAS;1195317,78;;1831,69;0,0015323875;0,998467613;0,998467613
MG;POCO FUNDO;139109,85;;49075,03;0,3527789729;0,647221027;0,647221027
MG;PLANURA;103866,89;;80918,23;0,7790570219;0,220942978;0,220942978
MG;PIUMHI;267250,59;;188739,30;0,7062259432;0,293774057;0,293774057
MG;PITANGUI;220340,71;;37803,13;0,1715667069;0,828433293;0,828433293
MG;PIRAUBA;96182,14;;73571,14;0,7649147752;0,235085225;0,235085225
MG;PIRAPORA;417303,92;;505,47;0,0012112755;0,998788725;0,998788725
MG;PIRAPETINGA;95982,31;;20,47;0,0002132685;0,999786732;0,999786732
MG;PIRANGUINHO;75000;;55374,04;0,7383205333;0,261679467;0,261679467
MG;PIRANGA;152500;;28631,96;0,1877505574;0,812249443;0,812249443
MG;PIRAJUBA;61338,83;;0,00;0,0000000000;1;1
MG;PIRACEMA;62537,79;;0,00;0,0000000000;1;1
MG;PINTOPOLIS;68806,64;;7821,92;0,1136797263;0,886320274;0,886320274
MG;PIMENTA;75389,49;;19,09;0,0002532183;0,999746782;0,999746782
MG;PIEDADE DOS GERAIS;54390,58;;98,57;0,0018122623;0,998187738;0,998187738
MG;PIEDADE DO RIO GRANDE;51621,56;;8019,23;0,1553465258;0,844653474;0,844653474
MG;PIEDADE DE PONTE NOVA;49583,33;;49913,95;1,0066679668;0;0
MG;PIAU;41635,94;;14794,86;0,3553386810;0,644661319;0,644661319
MG;PESCADOR;50222,77;;50559,29;1,0067005464;0;0
MG;PERIQUITO;64827,23;;65267,69;1,0067943671;0;0
MG;PERDOES;174015,95;;24,51;0,0001408492;0,999859151;0,999859151
MG;PERDIGAO;100287,14;;20,74;0,0002068062;0,999793194;0,999793194
MG;PEQUERI;44901,68;;0,00;0,0000000000;1;1
MG;PEDRO LEOPOLDO;470656,86;;235601,61;0,5005804229;0,499419577;0,499419577
MG;PEDRINOPOLIS;46700,12;;47013,55;1,0067115459;0;0
MG;PEDRALVA;98511,54;;21,92;0,0002225120;0,999777488;0,999777488
MG;PEDRA BONITA;66465,81;;0,00;0,0000000000;1;1
MG;PEDRA AZUL;199416,02;;31155,89;0,1562356425;0,843764358;0,843764358
MG;PECANHA;152040,75;;169,81;0,0011168716;0,998883128;0,998883128
MG;PAVAO;74190,53;;74690,52;1,0067392698;0;0
MG;PAULISTAS;53522,35;;53878,86;1,0066609557;0;0
MG;PAULA CANDIDO;80589,88;;344,86;0,0042791973;0,995720803;0,995720803
MG;PATROCINIO DO MURIAE;58200;;48523,41;0,8337355670;0,166264433;0,166264433
MG;PATROCINIO;639246,16;;267574,46;0,4185781265;0,581421874;0,581421874
MG;PATOS DE MINAS;1101548,5;;310486,46;0,2818636311;0,718136369;0,718136369
MG;PATIS;60042,82;;60445,49;1,0067063805;0;0
MG;PASSOS;793122,53;;240735,85;0,3035292037;0,696470796;0,696470796
MG;PASSABEM;35361,39;;6,79;0,0001920173;0,999807983;0,999807983
MG;PASSA TEMPO;72100,23;;72580,99;1,0066679399;0;0
MG;PASSA QUATRO;136557,78;;20728,69;0,1517942808;0,848205719;0,848205719
MG;PARAOPEBA;200649,24;;1065,87;0,0053121058;0,994687894;0,994687894
MG;PARAISOPOLIS;172263,19;;35,94;0,0002086342;0,999791366;0,999791366
MG;PARAGUACU;174718,2;;1762,31;0,0100865851;0,989913415;0,989913415
MG;PARACATU;661603,16;;23210,89;0,0350827980;0,964917202;0,964917202
MG;PARA DE MINAS;666233,43;;0,00;0,0000000000;1;1
MG;PAPAGAIOS;132732,53;;29455,91;0,2219192989;0,778080701;0,778080701
MG;PALMA;63719,62;;2244,26;0,0352208629;0,964779137;0,964779137
MG;PAINS;73237,08;;7,26;0,0000991301;0,99990087;0,99990087
MG;PAINEIRAS;51558,75;;16,36;0,0003173079;0,999682692;0,999682692
MG;PAI PEDRO;60710,29;;61121,83;1,0067787520;0;0
MG;PADRE PARAISO;166959,22;;168072,49;1,0066679157;0;0
MG;PADRE CARVALHO;62360,8;;62783,35;1,0067758913;0;0
MG;OURO VERDE DE MINAS;59825,36;;338,21;0,0056532882;0,994346712;0,994346712
MG;OURO PRETO;536530,36;;12635,24;0,0235499068;0,976450093;0,976450093
MG;OURO FINO;261244,47;;24211,70;0,0926783254;0,907321675;0,907321675
MG;OURO BRANCO;303358,6;;0,00;0,0000000000;1;1
MG;ORATORIOS;52523,63;;52874,61;1,0066823257;0;0
MG;OLIVEIRA FORTES;38124,7;;38378,91;1,0066678557;0;0
MG;OLIVEIRA;315844,9;;73,73;0,0002334374;0,999766563;0,999766563
MG;OLHOS-D'AGUA;60750,77;;0,06;0,0000009876;0,999999012;0,999999012
MG;OLARIA;35920,9;;7,27;0,0002023891;0,999797611;0,999797611
MG;NOVO ORIENTE DE MINAS;95999,44;;525,28;0,0054716986;0,994528301;0,994528301
MG;NOVO CRUZEIRO;248070,19;;8202,32;0,0330645129;0,966935487;0,966935487
MG;NOVA SERRANA;724681,8;;473699,22;0,6536651259;0,346334874;0,346334874
MG;NOVA RESENDE;138720,19;;8080,03;0,0582469646;0,941753035;0,941753035
MG;NOVA PORTEIRINHA;68766,67;;18135,56;0,2637260173;0,736273983;0,736273983
MG;NOVA PONTE;131996,02;;132878,87;1,0066884592;0;0
MG;NOVA MODICA;46500,29;;9,00;0,0001935472;0,999806453;0,999806453
MG;NOVA LIMA;671486,01;;238045,32;0,3545052562;0,645494744;0,645494744
MG;NOVA ERA;152251,99;;28,73;0,0001887003;0,9998113;0,9998113
MG;NEPOMUCENO;213373,06;;43,85;0,0002055086;0,999794491;0,999794491
MG;NAZARENO;75092,61;;922,25;0,0122815015;0,987718499;0,987718499
MG;NATALANDIA;44850,01;;45149,71;1,0066822728;0;0
MG;NAQUE;65889,17;;50453,64;0,7657349455;0,234265054;0,234265054
MG;NANUQUE;310495,26;;208265,18;0,6707515599;0,32924844;0,32924844
MG;MUZAMBINHO;169328,59;;0,00;0,0000000000;1;1
MG;MUTUM;214574,29;;18151,63;0,0845936855;0,915406315;0,915406315
MG;MURIAE;759346,14;;134,67;0,0001773500;0,99982265;0,99982265
MG;MUNHOZ;60368,25;;60770,78;1,0066679090;0;0
MG;MORRO DO PILAR;44113,79;;44407,94;1,0066679830;0;0
MG;MORRO DA GARCA;40003,07;;0,00;0,0000000000;1;1
MG;MORADA NOVA DE MINAS;76548,49;;13,62;0,0001779264;0,999822074;0,999822074
MG;MONTEZUMA;73042,26;;73530,35;1,0066822960;0;0
MG;MONTES CLAROS;2576000;;445746,20;0,1730381211;0,826961879;0,826961879
MG;MONTE SIAO;196441,46;;27583,09;0,1404137904;0,85958621;0,85958621
MG;MONTE SANTO DE MINAS;174781;;23,48;0,0001343395;0,99986566;0,99986566
MG;MONTE FORMOSO;53956,67;;34187,95;0,6336186054;0,366381395;0,366381395
MG;MONTE CARMELO;359442,24;;36317,31;0,1010379581;0,898962042;0,898962042
MG;MONTE BELO;109764,63;;110512,20;1,0068106639;0;0
MG;MONTE AZUL;170955,75;;61117,82;0,3575066647;0,642493335;0,642493335
MG;MONTE ALEGRE DE MINAS;172472,64;;1478,13;0,0085702289;0,991429771;0,991429771
MG;MONSENHOR PAULO;75549,35;;4,71;0,0000623434;0,999937657;0,999937657
MG;MOEMA;68863,73;;69330,31;1,0067754099;0;0
MG;MOEDA;54030,58;;1048,03;0,0193969785;0,980603021;0,980603021
MG;MIRAI;128964,37;;129825,70;1,0066788214;0;0
MG;MIRABELA;120827,42;;38292,66;0,3169202818;0,683079718;0,683079718
MG;MINAS NOVAS;248943,72;;2004,43;0,0080517396;0,99194826;0,99194826
MG;MESQUITA;57947,02;;11,78;0,0002032891;0,999796711;0,999796711
MG;MERCES;95908,09;;96547,60;1,0066679464;0;0
MG;MEDINA;170761,63;;35715,85;0,2091561787;0,790843821;0,790843821
MG;MEDEIROS;47350,98;;711,27;0,0150212308;0,984978769;0,984978769
MG;MATUTINA;47350,66;;47671,88;1,0067838548;0;0
MG;MATOZINHOS;293766,93;;295735,33;1,0067005500;0;0
MG;MATO VERDE;105727,08;;26,88;0,0002542395;0,99974576;0,99974576
MG;MATIPO;159845,4;;76521,75;0,4787235041;0,521276496;0,521276496
MG;MATIAS CARDOSO;98294,59;;319,31;0,0032485002;0,9967515;0,9967515
MG;MATEUS LEME;246671,41;;56,36;0,0002284821;0,999771518;0,999771518
MG;MATERLANDIA;51404,6;;12,38;0,0002408345;0,999759166;0,999759166
MG;MATA VERDE;74967;;0,00;0,0000000000;1;1
MG;MARTINHO CAMPOS;111032,1;;31,78;0,0002862235;0,999713776;0,999713776
MG;MARLIERIA;49006,68;;16,64;0,0003395455;0,999660454;0,999660454
MG;MARIPA DE MINAS;42920,54;;7,34;0,0001710137;0,999828986;0,999828986
MG;MARIO CAMPOS;131259,52;;18,01;0,0001372091;0,999862791;0,999862791
MG;MARIANA;441831,19;;1702,21;0,0038526253;0,996147375;0,996147375
MG;MARIA DA FE;123716,3;;1903,48;0,0153858465;0,984614154;0,984614154
MG;MARAVILHAS;71484,31;;1251,84;0,0175120946;0,982487905;0,982487905
MG;MAR DE ESPANHA;107753,86;;31694,67;0,2941395324;0,705860468;0,705860468
MG;MANTENA;218370,99;;3257,58;0,0149176408;0,985082359;0,985082359
MG;MANHUACU;636231,64;;207481,33;0,3261097326;0,673890267;0,673890267
MG;MANGA;156983,46;;158047,10;1,0067754909;0;0
MG;MALACACHETA;158372,39;;40,89;0,0002581889;0,999741811;0,999741811
MG;MACHADO;318391,26;;20660,18;0,0648892812;0,935110719;0,935110719
MG;MACHACALIS;66545,74;;14,73;0,0002213515;0,999778648;0,999778648
MG;LUZ;155888,83;;0,00;0,0000000000;1;1
MG;LUMINARIAS;57039,71;;57422,69;1,0067142698;0;0
MG;LONTRA;81103,71;;81650,29;1,0067392725;0;0
MG;LIMEIRA DO OESTE;68972,21;;0,00;0,0000000000;1;1
MG;LIMA DUARTE;138578,88;;21,41;0,0001544968;0,999845503;0,999845503
MG;LIBERDADE;54886,86;;0,74;0,0000134823;0,999986518;0,999986518
MG;LEOPOLDINA;395374,39;;37337,37;0,0944354792;0,905564521;0,905564521
MG;LEME DO PRADO;54025,18;;36193,31;0,6699340937;0,330065906;0,330065906
MG;LEANDRO FERREIRA;44382,13;;5680,23;0,1279846190;0,872015381;0,872015381
MG;LAVRAS;730856,59;;265329,95;0,3630396902;0,63696031;0,63696031
MG;LASSANCE;63125,85;;14,41;0,0002282742;0,999771726;0,999771726
MG;LARANJAL;64826,66;;12,99;0,0002003805;0,999799619;0,999799619
MG;LAMIM;45307,04;;45614,17;1,0067788582;0;0
MG;LAMBARI;170725,61;;0,00;0,0000000000;1;1
MG;LAGOA SANTA;472192,67;;217707,14;0,4610557381;0,538944262;0,538944262
MG;LAGOA GRANDE;80368,03;;0,00;0,0000000000;1;1
MG;LAGOA DOURADA;108868,26;;19144,79;0,1758528151;0,824147185;0,824147185
MG;LAGOA DOS PATOS;49366,02;;49695,19;1,0066679469;0;0
MG;LAGOA DA PRATA;392965,05;;253063,88;0,6439857183;0,356014282;0,356014282
MG;LAGAMAR;69411,18;;69882,26;1,0067868029;0;0
MG;JUVENILIA;58626,42;;59018,54;1,0066884521;0;0
MG;JURUAIA;94903,25;;95536,05;1,0066678433;0;0
MG;JUIZ DE FORA;3487476,18;;5437,97;0,0015592852;0,998440715;0,998440715
MG;JUATUBA;214385,88;;118217,60;0,5514243755;0,448575624;0,448575624
MG;JOSE GONCALVES DE MINAS;51644,39;;51989,49;1,0066822360;0;0
MG;JOAQUIM FELICIO;52752;;20351,63;0,3857982636;0,614201736;0,614201736
MG;JOAO PINHEIRO;357408,08;;295393,88;0,8264890934;0,173510907;0,173510907
MG;JOAO MONLEVADE;568668,18;;40439,28;0,0711122609;0,928887739;0,928887739
MG;JOAIMA;131350,87;;10975,69;0,0835600861;0,916439914;0,916439914
MG;JEQUITINHONHA;205500;;60,67;0,0002952311;0,999704769;0,999704769
MG;JEQUITIBA;55698,02;;824,69;0,0148064509;0,985193549;0,985193549
MG;JEQUITAI;68943,66;;69412,09;1,0067943883;0;0
MG;JENIPAPO DE MINAS;69862,86;;4041,32;0,0578464724;0,942153528;0,942153528
MG;JAPONVAR;71444,35;;0,00;0,0000000000;1;1
MG;JAPARAIBA;50782,29;;10,96;0,0002158233;0,999784177;0,999784177
MG;JANUARIA;490542,42;;4694,13;0,0095692642;0,990430736;0,990430736
MG;JANAUBA;521497,7;;212019,28;0,4065584182;0,593441582;0,593441582
MG;JAMPRUCA;56799,92;;57178,66;1,0066679671;0;0
MG;JAIBA;299984,39;;16100,15;0,0536699593;0,946330041;0,946330041
MG;JAGUARACU;43834,03;;103,13;0,0023527383;0,997647262;0,997647262
MG;JACUTINGA;208864,96;;53,39;0,0002556197;0,99974438;0,99974438
MG;JACUI;69828,61;;2530,04;0,0362321404;0,96376786;0,96376786
MG;JABOTICATUBAS;166896,42;;138428,06;0,8294249811;0,170575019;0,170575019
MG;ITUMIRIM;60333,48;;6384,46;0,1058195218;0,894180478;0,894180478
MG;ITUIUTABA;735974,69;;136,70;0,0001857401;0,99981426;0,99981426
MG;ITUETA;60493,85;;60899,86;1,0067115913;0;0
MG;ITINGA;128826,07;;1307,13;0,0101464711;0,989853529;0,989853529
MG;ITAVERAVA;56885,56;;12,35;0,0002171025;0,999782897;0,999782897
MG;ITAUNA;661914,98;;71,68;0,0001082919;0,999891708;0,999891708
MG;ITAU DE MINAS;135210,38;;27,61;0,0002042003;0,9997958;0,9997958
MG;ITATIAIUCU;98231,78;;20,70;0,0002107261;0,999789274;0,999789274
MG;ITAPECERICA;176139,82;;12596,43;0,0715138122;0,928486188;0,928486188
MG;ITAOBIM;172143,29;;173291,12;1,0066678753;0;0
MG;ITANHANDU;130772,93;;111361,33;0,8515625520;0,148437448;0,148437448
MG;ITAMONTE;132190,14;;18602,58;0,1407259271;0,859274073;0,859274073
MG;ITAMOGI;92785,09;;1361,26;0,0146711072;0,985328893;0,985328893
MG;ITAMBACURI;184412,64;;150442,73;0,8157940258;0,184205974;0,184205974
MG;ITAMARATI DE MINAS;50810,83;;745,22;0,0146665583;0,985333442;0,985333442
MG;ITAMARANDIBA;267504,75;;0,00;0,0000000000;1;1
MG;ITAJUBA;682782,27;;43563,10;0,0638023304;0,93619767;0,93619767
MG;ITAIPE;107446,64;;10401,29;0,0968042370;0,903195763;0,903195763
MG;ITAGUARA;110860,82;;895,93;0,0080815747;0,991918425;0,991918425
MG;ITACARAMBI;155534,85;;4818,26;0,0309786521;0,969021348;0,969021348
MG;ITACAMBIRA;56691,44;;57070,62;1,0066884877;0;0
MG;ITABIRITO;391309,34;;116,10;0,0002966962;0,999703304;0,999703304
MG;ITABIRA;832483,14;;512987,04;0,6162131284;0,383786872;0,383786872
MG;IPUIUNA;83490,17;;6556,94;0,0785354731;0,921464527;0,921464527
MG;IPIACU;50045,78;;9,23;0,0001844311;0,999815569;0,999815569
MG;IPATINGA;1743487,55;;36287,84;0,0208133634;0,979186637;0,979186637
MG;IPANEMA;165284,7;;0,03;0,0000001815;0,999999818;0,999999818
MG;INIMUTABA;68852,31;;19,15;0,0002781316;0,999721868;0,999721868
MG;INHAUMA;61749,91;;46461,25;0,7524100035;0,247589996;0,247589996
MG;INHAPIM;198365,51;;56,98;0,0002872475;0,999712752;0,999712752
MG;INDIANOPOLIS;65289,69;;2043,64;0,0313011135;0,968698886;0,968698886
MG;INCONFIDENTES;67784,04;;10,70;0,0001578543;0,999842146;0,999842146
MG;ILICINEA;105247,5;;32,62;0,0003099361;0,999690064;0,999690064
MG;IJACI;63342,81;;63766,48;1,0066885255;0;0
MG;IGUATAMA;71318,74;;9079,40;0,1273073529;0,872692647;0,872692647
MG;IGARATINGA;96598,92;;47930,54;0,4961809097;0,50381909;0,50381909
MG;IGARAPE;323598,17;;0,00;0,0000000000;1;1
MG;ICARAI DE MINAS;103049,44;;103730,89;1,0066128453;0;0
MG;IBITURUNA;43011,89;;13204,82;0,3070039470;0,692996053;0,692996053
MG;IBITIURA DE MINAS;45860,84;;15,73;0,0003429942;0,999657006;0,999657006
MG;IBIRITE;1268437,15;;0,00;0,0000000000;1;1
MG;IBIRACI;122255,91;;123087,29;1,0068003256;0;0
MG;IBIRACATU;56777,08;;294,95;0,0051948779;0,994805122;0,994805122
MG;IBIAI;73876,52;;24059,11;0,3256665311;0,674333469;0,674333469
MG;IBERTIOGA;54613,25;;54977,03;1,0066610209;0;0
MG;IAPU;97421,06;;19,28;0,0001979038;0,999802096;0,999802096
MG;GURINHATA;58141,61;;58533,44;1,0067392355;0;0
MG;GUIMARANIA;71844;;13550,00;0,1886030845;0,811396916;0,811396916
MG;GUIDOVAL;66357,33;;66801,48;1,0066933073;0;0
MG;GUAXUPE;391549,14;;4259,05;0,0108774342;0,989122566;0,989122566
MG;GUARARA;47619,32;;701,71;0,0147358257;0,985264174;0,985264174
MG;GUARANI;76822,53;;0,00;0,0000000000;1;1
MG;GUARANESIA;160488,94;;286,12;0,0017828020;0,998217198;0,998217198
MG;GUARACIABA;93538,72;;0,00;0,0000000000;1;1
MG;GUAPE;124573,9;;47,44;0,0003808181;0,999619182;0,999619182
MG;GUANHAES;265126,75;;69,42;0,0002618370;0,999738163;0,999738163
MG;GRAO MOGOL;133656,09;;40460,57;0,3027214847;0,697278515;0,697278515
MG;GOVERNADOR VALADARES;1837548,74;;1429525,84;0,7779526109;0,222047389;0,222047389
MG;GOUVEIA;102108,42;;10,73;0,0001050844;0,999894916;0,999894916
MG;GONCALVES;50782,29;;7,52;0,0001480831;0,999851917;0,999851917
MG;GOIANA;48589,57;;6243,60;0,1284967124;0,871503288;0,871503288
MG;GAMELEIRAS;55115,57;;12,34;0,0002238932;0,999776107;0,999776107
MG;FRUTAL;434820,14;;185227,03;0,4259853971;0,574014603;0,574014603
MG;FRONTEIRA DOS VALES;52101,14;;1118,65;0,0214707394;0,978529261;0,978529261
MG;FRONTEIRA;155249,39;;5,34;0,0000343963;0,999965604;0,999965604
MG;FREI GASPAR;59517,56;;42304,01;0,7107819944;0,289218006;0,289218006
MG;FRANCISCOPOLIS;56725,7;;12904,38;0,2274873646;0,772512635;0,772512635
MG;FRANCISCO DUMONT;55720,86;;20584,13;0,3694151526;0,630584847;0,630584847
MG;FRANCISCO BADARO;93584,39;;94218,47;1,0067754889;0;0
MG;FORTUNA DE MINAS;42772,1;;3,52;0,0000822966;0,999917703;0,999917703
MG;FORTALEZA DE MINAS;51136,26;;6190,30;0,1210550009;0,878944999;0,878944999
MG;FORMIGA;490211,31;;0,00;0,0000000000;1;1
MG;FLORESTAL;68544,01;;23,43;0,0003418242;0,999658176;0,999658176
MG;FELIXLANDIA;130801,47;;28,27;0,0002161291;0,999783871;0,999783871
MG;FELICIO DOS SANTOS;53083,15;;3270,52;0,0616112646;0,938388735;0,938388735
MG;FAMA;39517,78;;2043,86;0,0517200106;0,948279989;0,948279989
MG;EXTREMA;276008,57;;163564,66;0,5926071788;0,407392821;0,407392821
MG;EUGENOPOLIS;98968,29;;99628,20;1,0066678933;0;0
MG;ESTRELA DO SUL;71495,73;;38,08;0,0005326192;0,999467381;0,999467381
MG;ESTRELA DO INDAIA;45929,36;;0,00;0,0000000000;1;1
MG;ESTRELA DALVA;39323,66;;581,63;0,0147908409;0,985209159;0,985209159
MG;ESTIVA;99418,36;;29662,23;0,2983576675;0,701642332;0,701642332
MG;ESPIRITO SANTO DO DOURADO;52734,48;;3,18;0,0000603021;0,999939698;0,999939698
MG;ESPINOSA;249703,06;;104,00;0,0004164947;0,999583505;0,999583505
MG;ESPERA FELIZ;202993,66;;22,81;0,0001123680;0,999887632;0,999887632
MG;ESMERALDAS;506591,38;;2028,84;0,0040048846;0,995995115;0,995995115
MG;ERVALIA;159771,18;;80051,94;0,5010411765;0,498958823;0,498958823
MG;ENTRE RIOS DE MINAS;130585,82;;21,96;0,0001681653;0,999831835;0,999831835
MG;ENGENHEIRO NAVARRO;67293,66;;1019,99;0,0151572971;0,984842703;0,984842703
MG;ELOI MENDES;220837,42;;102238,10;0,4629564138;0,537043586;0,537043586
MG;DORES DO INDAIA;120222,24;;37329,08;0,3105006195;0,68949938;0,68949938
MG;DORES DE CAMPOS;83913,52;;71,30;0,0008496843;0,999150316;0,999150316
MG;DONA EUSEBIA;63468,41;;19613,58;0,3090290114;0,690970989;0,690970989
MG;DOM BOSCO;46939,91;;47254,71;1,0067064466;0;0
MG;DIVISOPOLIS;97506,7;;24,78;0,0002541364;0,999745864;0,999745864
MG;DIVISA NOVA;60265,48;;15,90;0,0002638326;0,999736167;0,999736167
MG;DIVISA ALEGRE;64690,21;;38856,27;0,6006514742;0,399348526;0,399348526
MG;DIVINOPOLIS;1599726,65;;0,00;0,0000000000;1;1
MG;DIVINOLANDIA DE MINAS;69171,69;;69633,67;1,0066787439;0;0
MG;DIVINO;165686,04;;40,71;0,0002457057;0,999754294;0,999754294
MG;DIONISIO;70074,11;;70550,64;1,0068003718;0;0
MG;DIOGO DE VASCONCELOS;47653,57;;11,21;0,0002352395;0,999764761;0,999764761
MG;DIAMANTINA;358951,26;;14980,01;0,0417327132;0,958267287;0,958267287
MG;DESTERRO DO MELO;42509,22;;8,41;0,0001978394;0,999802161;0,999802161
MG;DELTA;94731,07;;12,14;0,0001281523;0,999871848;0,999871848
MG;DELFINOPOLIS;66562,87;;39495,03;0,5933492651;0,406650735;0,406650735
MG;DELFIM MOREIRA;71764,07;;13,78;0,0001920181;0,999807982;0,999807982
MG;CURVELO;569918,52;;3,48;0,0000061061;0,999993894;0,999993894
MG;CRUZEIRO DA FORTALEZA;46648,73;;26181,71;0,5612523642;0,438747636;0,438747636
MG;CRUCILANDIA;54687,47;;10,87;0,0001987658;0,999801234;0,999801234
MG;CRISTINA;93070,55;;20,09;0,0002158578;0,999784142;0,999784142
MG;CRISTIANO OTONI;55349,75;;55720,95;1,0067064440;0;0
MG;CRISOLITA;64222,05;;4329,15;0,0674090908;0,932590909;0,932590909
MG;COUTO DE MAGALHAES DE MINAS;51124,85;;19889,43;0,3890364471;0,610963553;0,610963553
