;UF;Município;;Situação;NOME_SIMPLIFICADO;COD_IBGE;COD_SIAFI;NOME_ENTE;NOME_SIMPLIFICADO;SIGLA_UF;NOME_UF;POP_EST_2020;CAPITAL;REGIAO;IDHM;IDHM_RENDA;IDHM_EDUCACAO;IDHM_LONGEVIDADE
1;CE;MORADA NOVA;;Aprovado;MORADA NOVA;2308708;1475;Morada Nova;MORADA NOVA;CE;Ceará;61738;0;NE;0,61;0,758;0,525;0,569
1;MG;MORADA NOVA DE MINAS;;Aprovado;MORADA NOVA DE MINAS;3143500;4869;Morada Nova de Minas;MORADA NOVA DE MINAS;MG;Minas Gerais;8910;0;SE;0,696;0,83;0,59;0,688
1;CE;MORAUJO;;Não Cadastrado;MORAUJO;2308807;1477;Moraújo;MORAUJO;CE;Ceará;8779;0;NE;0,581;0,768;0,516;0,495
1;PE;MOREILANDIA;;Aprovado;MOREILANDIA;2614303;2585;Moreilândia;MOREILANDIA;PE;Pernambuco;11270;0;NE;0,6;0,768;0,54;0,522
1;PR;MOREIRA SALES;;Aprovado;MOREIRA SALES;4116109;7707;Moreira Sales;MOREIRA SALES;PR;Paraná;12042;0;S;0,675;0,802;0,57;0,673
1;PE;MORENO;;Aprovado;MORENO;2609402;2487;Moreno;MORENO;PE;Pernambuco;63294;0;NE;0,652;0,805;0,564;0,61
1;RS;MORMACO;;Aprovado;MORMACO;4312427;5933;Mormaço;MORMACO;RS;Rio Grande do Sul;3113;0;S;0,714;0,86;0,576;0,735
1;BA;MORPARA;;Aprovado;MORPARA;2921609;3733;Morpará;MORPARA;BA;Bahia;8497;0;NE;0,558;0,732;0,444;0,536
1;PR;MORRETES;;Aprovado;MORRETES;4116208;7709;Morretes;MORRETES;PR;Paraná;16446;0;S;0,686;0,837;0,544;0,71
1;CE;MORRINHOS;;Aprovado;MORRINHOS;2308906;1479;Morrinhos;MORRINHOS;CE;Ceará;22685;0;NE;0,588;0,76;0,511;0,524
1;GO;MORRINHOS;;Aprovado;MORRINHOS;5213806;9473;Morrinhos;MORRINHOS;GO;Goiás;46548;0;CO;0,734;0,862;0,621;0,739
1;RS;MORRINHOS DO SUL;;Aprovado;MORRINHOS DO SUL;4312443;5775;Morrinhos do Sul;MORRINHOS DO SUL;RS;Rio Grande do Sul;2919;0;S;0,711;0,842;0,593;0,72
1;SP;MORRO AGUDO;;Aprovado;MORRO AGUDO;3531902;6739;Morro Agudo;MORRO AGUDO;SP;São Paulo;33288;0;SE;0,712;0,836;0,604;0,716
1;GO;MORRO AGUDO DE GOIAS;;Aprovado;MORRO AGUDO DE GOIAS;5213855;9935;Morro Agudo de Goiás;MORRO AGUDO DE GOIAS;GO;Goiás;2232;0;CO;0,695;0,826;0,63;0,644
1;PI;MORRO CABECA NO TEMPO;;Aprovado;MORRO CABECA NO TEMPO;2206654;350;Morro Cabeça no Tempo;MORRO CABECA NO TEMPO;PI;Piauí;4530;0;NE;0,542;0,774;0,435;0,472
1;SC;MORRO DA FUMACA;;Aprovado;MORRO DA FUMACA;4211207;8219;Morro da Fumaça;MORRO DA FUMACA;SC;Santa Catarina;17947;0;S;0,738;0,825;0,665;0,732
1;MG;MORRO DA GARCA;;Aprovado;MORRO DA GARCA;3143609;4871;Morro da Garça;MORRO DA GARCA;MG;Minas Gerais;2437;0;SE;0,648;0,816;0,538;0,619
1;BA;MORRO DO CHAPEU;;Aprovado;MORRO DO CHAPEU;2921708;3735;Morro do Chapéu;MORRO DO CHAPEU;BA;Bahia;35440;0;NE;0,588;0,766;0,478;0,554
1;PI;MORRO DO CHAPEU DO PIAUI;;Não Cadastrado;MORRO DO CHAPEU DO PIAUI;2206670;352;Morro do Chapéu do Piauí;MORRO DO CHAPEU DO PIAUI;PI;Piauí;6811;0;NE;0,55;0,742;0,418;0,536
1;MG;MORRO DO PILAR;;Aprovado;MORRO DO PILAR;3143708;4873;Morro do Pilar;MORRO DO PILAR;MG;Minas Gerais;3153;0;SE;0,597;0,809;0,422;0,622
1;SC;MORRO GRANDE;;Não Cadastrado;MORRO GRANDE;4211256;5539;Morro Grande;MORRO GRANDE;SC;Santa Catarina;2888;0;S;0,701;0,847;0,548;0,742
1;RS;MORRO REDONDO;;Aprovado;MORRO REDONDO;4312450;7385;Morro Redondo;MORRO REDONDO;RS;Rio Grande do Sul;6589;0;S;0,702;0,864;0,557;0,719
1;RS;MORRO REUTER;;Aprovado;MORRO REUTER;4312476;6019;Morro Reuter;MORRO REUTER;RS;Rio Grande do Sul;6513;0;S;0,743;0,858;0,653;0,733
1;MA;MORROS;;Aprovado;MORROS;2107100;841;Morros;MORROS;MA;Maranhão;19572;0;NE;0,548;0,706;0,48;0,485
1;BA;MORTUGABA;;Aprovado;MORTUGABA;2921807;3737;Mortugaba;MORTUGABA;BA;Bahia;12052;0;NE;0,618;0,771;0,513;0,598
1;SP;MORUNGABA;;Aprovado;MORUNGABA;3532009;6741;Morungaba;MORUNGABA;SP;São Paulo;13781;0;SE;0,715;0,802;0,627;0,726
1;GO;MOSSAMEDES;;Aprovado;MOSSAMEDES;5213905;9475;Mossâmedes;MOSSAMEDES;GO;Goiás;4206;0;CO;0,706;0,811;0,623;0,696
1;RN;MOSSORO;;Aprovado;MOSSORO;2408003;1759;Mossoró;MOSSORO;RN;Rio Grande do Norte;300618;0;NE;0,72;0,811;0,663;0,694
1;RS;MOSTARDAS;;Aprovado;MOSTARDAS;4312500;8751;Mostardas;MOSTARDAS;RS;Rio Grande do Sul;12847;0;S;0,664;0,849;0,493;0,701
1;SP;MOTUCA;;Em Cadastro;MOTUCA;3532058;7263;Motuca;MOTUCA;SP;São Paulo;4795;0;SE;0,741;0,859;0,691;0,685
1;GO;MOZARLANDIA;;Não Cadastrado;MOZARLANDIA;5214002;9477;Mozarlândia;MOZARLANDIA;GO;Goiás;15870;0;CO;0,683;0,825;0,565;0,684
1;PA;MUANA;;Aprovado;MUANA;1504901;497;Muaná;MUANA;PA;Pará;40906;0;N;0,547;0,775;0,391;0,54
1;RR;MUCAJAI;;Aprovado;MUCAJAI;1400308;309;Mucajaí;MUCAJAI;RR;Roraima;18172;0;N;0,665;0,813;0,547;0,661
1;CE;MUCAMBO;;Aprovado;MUCAMBO;2309003;1481;Mucambo;MUCAMBO;CE;Ceará;14549;0;NE;0,607;0,732;0,541;0,565
1;BA;MUCUGE;;Aprovado;MUCUGE;2921906;3739;Mucugê;MUCUGE;BA;Bahia;8889;0;NE;0,606;0,787;0,48;0,589
1;RS;MUCUM;;Aprovado;MUCUM;4312609;8753;Muçum;MUCUM;RS;Rio Grande do Sul;4961;0;S;0,746;0,84;0,654;0,757
1;BA;MUCURI;;Aprovado;MUCURI;2922003;3741;Mucuri;MUCURI;BA;Bahia;42251;0;NE;0,665;0,801;0,541;0,679
1;ES;MUCURICI;;Aprovado;MUCURICI;3203601;5671;Mucurici;MUCURICI;ES;Espírito Santo;5496;0;SE;0,666;0,828;0,577;0,617
1;RS;MUITOS CAPOES;;Aprovado;MUITOS CAPOES;4312617;1002;Muitos Capões;MUITOS CAPOES;RS;Rio Grande do Sul;3173;0;S;0,702;0,873;0,558;0,711
1;RS;MULITERNO;;Aprovado;MULITERNO;4312625;5935;Muliterno;MULITERNO;RS;Rio Grande do Sul;1897;0;S;0,689;0,808;0,547;0,74
1;PB;MULUNGU;;Aprovado;MULUNGU;2309102;1483;Mulungu;MULUNGU;CE;Ceará;10941;0;NE;0,607;0,759;0,534;0,551
1;CE;MULUNGU;;Aprovado;MULUNGU;2509800;2097;Mulungu;MULUNGU;PB;Paraíba;9932;0;NE;0,565;0,778;0,423;0,548
1;BA;MULUNGU DO MORRO;;Aprovado;MULUNGU DO MORRO;2922052;3299;Mulungu do Morro;MULUNGU DO MORRO;BA;Bahia;10673;0;NE;0,566;0,753;0,466;0,517
1;MS;MUNDO NOVO;;Aprovado;MUNDO NOVO;2922102;3743;Mundo Novo;MUNDO NOVO;BA;Bahia;26970;0;NE;0,59;0,791;0,429;0,606
1;BA;MUNDO NOVO;;Aprovado;MUNDO NOVO;5005681;9179;Mundo Novo;MUNDO NOVO;MS;Mato Grosso do Sul;18473;0;CO;0,686;0,808;0,565;0,707
1;GO;MUNDO NOVO;;Não Cadastrado;MUNDO NOVO;5214051;9651;Mundo Novo;MUNDO NOVO;GO;Goiás;4713;0;CO;0,634;0,812;0,488;0,642
1;MG;MUNHOZ;;Aprovado;MUNHOZ;3143807;4875;Munhoz;MUNHOZ;MG;Minas Gerais;5994;0;SE;0,647;0,821;0,52;0,634
1;PR;MUNHOZ DE MELO;;Não Cadastrado;MUNHOZ DE MELO;4116307;7711;Munhoz de Melo;MUNHOZ DE MELO;PR;Paraná;4009;0;S;0,726;0,856;0,634;0,704
1;BA;MUNIZ FERREIRA;;Aprovado;MUNIZ FERREIRA;2922201;3745;Muniz Ferreira;MUNIZ FERREIRA;BA;Bahia;7443;0;NE;0,617;0,761;0,531;0,581
1;ES;MUNIZ FREIRE;;Aprovado;MUNIZ FREIRE;3203700;5673;Muniz Freire;MUNIZ FREIRE;ES;Espírito Santo;17319;0;SE;0,645;0,821;0,512;0,637
1;BA;MUQUEM DE SAO FRANCISCO;;Não Cadastrado;MUQUEM DE SAO FRANCISCO;2922250;3005;Muquém de São Francisco;MUQUEM DE SAO FRANCISCO;BA;Bahia;11417;0;NE;0,549;0,761;0,445;0,488
1;ES;MUQUI;;Aprovado;MUQUI;3203809;5675;Muqui;MUQUI;ES;Espírito Santo;15526;0;SE;0,694;0,802;0,619;0,673
1;MG;MURIAE;;Aprovado;MURIAE;3143906;4877;Muriaé;MURIAE;MG;Minas Gerais;109392;0;SE;0,734;0,853;0,634;0,731
1;SE;MURIBECA;;Aprovado;MURIBECA;2804300;3185;Muribeca;MURIBECA;SE;Sergipe;7639;0;NE;0,626;0,771;0,554;0,575
1;AL;MURICI;;Aprovado;MURICI;2705507;2809;Murici;MURICI;AL;Alagoas;28333;0;NE;0,527;0,685;0,395;0,542
1;PI;MURICI DOS PORTELAS;;Aprovado;MURICI DOS PORTELAS;2206696;354;Murici dos Portelas;MURICI DOS PORTELAS;PI;Piauí;9209;0;NE;0,53;0,777;0,391;0,489
1;TO;MURICILANDIA;;Não Cadastrado;MURICILANDIA;1713957;187;Muricilândia;MURICILANDIA;TO;Tocantins;3587;0;N;0,596;0,745;0,524;0,543
1;BA;MURITIBA;;Aprovado;MURITIBA;2922300;3747;Muritiba;MURITIBA;BA;Bahia;29410;0;NE;0,66;0,796;0,573;0,629
1;SP;MURUTINGA DO SUL;;Aprovado;MURUTINGA DO SUL;3532108;6743;Murutinga do Sul;MURUTINGA DO SUL;SP;São Paulo;4506;0;SE;0,726;0,847;0,643;0,703
1;BA;MUTUIPE;;Aprovado;MUTUIPE;2922409;3749;Mutuípe;MUTUIPE;BA;Bahia;22282;0;NE;0,601;0,751;0,467;0,618
1;MG;MUTUM;;Aprovado;MUTUM;3144003;4879;Mutum;MUTUM;MG;Minas Gerais;26961;0;SE;0,644;0,822;0,511;0,635
1;GO;MUTUNOPOLIS;;Não Cadastrado;MUTUNOPOLIS;5214101;9479;Mutunópolis;MUTUNOPOLIS;GO;Goiás;3764;0;CO;0,68;0,806;0,584;0,668
1;MG;MUZAMBINHO;;Aprovado;MUZAMBINHO;3144102;4881;Muzambinho;MUZAMBINHO;MG;Minas Gerais;20545;0;SE;0,74;0,859;0,652;0,723
1;MG;NACIP RAYDAN;;Não Cadastrado;NACIP RAYDAN;3144201;4883;Nacip Raydan;NACIP RAYDAN;MG;Minas Gerais;3220;0;SE;0,585;0,831;0,377;0,64
1;SP;NANTES;;Aprovado;NANTES;3532157;804;Nantes;NANTES;SP;São Paulo;3179;0;SE;0,714;0,79;0,702;0,655
1;MG;NANUQUE;;Aprovado;NANUQUE;3144300;4885;Nanuque;NANUQUE;MG;Minas Gerais;40665;0;SE;0,701;0,85;0,609;0,666
1;RS;NAO ME TOQUE;;Aprovado;NAO ME TOQUE;4312658;8755;Não-Me-Toque;NAO ME TOQUE;RS;Rio Grande do Sul;17758;0;S;0,765;0,847;0,673;0,784
1;MG;NAQUE;;Aprovado;NAQUE;3144359;656;Naque;NAQUE;MG;Minas Gerais;7051;0;SE;0,675;0,822;0,592;0,632
1;SP;NARANDIBA;;Aprovado;NARANDIBA;3532207;6745;Narandiba;NARANDIBA;SP;São Paulo;4904;0;SE;0,718;0,839;0,67;0,659
1;RN;NATAL;;Aprovado;NATAL;2408102;1761;Natal;NATAL;RN;Rio Grande do Norte;890480;1;NE;0,763;0,835;0,694;0,768
1;MG;NATALANDIA;;Aprovado;NATALANDIA;3144375;658;Natalândia;NATALANDIA;MG;Minas Gerais;3308;0;SE;0,671;0,846;0,557;0,641
1;MG;NATERCIA;;Não Cadastrado;NATERCIA;3144409;4887;Natércia;NATERCIA;MG;Minas Gerais;4728;0;SE;0,693;0,805;0,612;0,677
1;RJ;NATIVIDADE;;Aprovado;NATIVIDADE;1714203;9481;Natividade;NATIVIDADE;TO;Tocantins;9250;0;N;0,673;0,847;0,556;0,646
1;TO;NATIVIDADE;;Aprovado;NATIVIDADE;3303104;5861;Natividade;NATIVIDADE;RJ;Rio de Janeiro;15311;0;SE;0,73;0,806;0,683;0,707
1;SP;NATIVIDADE DA SERRA;;Aprovado;NATIVIDADE DA SERRA;3532306;6747;Natividade da Serra;NATIVIDADE DA SERRA;SP;São Paulo;6642;0;SE;0,655;0,814;0,52;0,664
1;PB;NATUBA;;Aprovado;NATUBA;2509909;2099;Natuba;NATUBA;PB;Paraíba;10451;0;NE;0,541;0,71;0,432;0,516
1;SC;NAVEGANTES;;Aprovado;NAVEGANTES;4211306;8221;Navegantes;NAVEGANTES;SC;Santa Catarina;83626;0;S;0,736;0,873;0,624;0,731
1;MS;NAVIRAI;;Aprovado;NAVIRAI;5005707;9113;Naviraí;NAVIRAI;MS;Mato Grosso do Sul;55689;0;CO;0,7;0,803;0,597;0,715
1;BA;NAZARE;;Aprovado;NAZARE;1714302;9483;Nazaré;NAZARE;TO;Tocantins;3834;0;N;0,643;0,792;0,576;0,584
1;TO;NAZARE;;Aprovado;NAZARE;2922508;3751;Nazaré;NAZARE;BA;Bahia;28594;0;NE;0,641;0,777;0,532;0,637
1;PE;NAZARE DA MATA;;Aprovado;NAZARE DA MATA;2609501;2489;Nazaré da Mata;NAZARE DA MATA;PE;Pernambuco;32573;0;NE;0,662;0,789;0,604;0,608
1;PI;NAZARE DO PIAUI;;Aprovado;NAZARE DO PIAUI;2206704;1133;Nazaré do Piauí;NAZARE DO PIAUI;PI;Piauí;7322;0;NE;0,576;0,707;0,51;0,531
1;SP;NAZARE PAULISTA;;Aprovado;NAZARE PAULISTA;3532405;6749;Nazaré Paulista;NAZARE PAULISTA;SP;São Paulo;18698;0;SE;0,678;0,818;0,559;0,681
1;MG;NAZARENO;;Aprovado;NAZARENO;3144508;4889;Nazareno;NAZARENO;MG;Minas Gerais;8660;0;SE;0,69;0,83;0,597;0,662
1;PB;NAZAREZINHO;;Aprovado;NAZAREZINHO;2510006;2101;Nazarezinho;NAZAREZINHO;PB;Paraíba;7286;0;NE;0,562;0,747;0,449;0,528
1;PI;NAZARIA;;Aprovado;NAZARIA;2206720;1180;Nazária;NAZARIA;PI;Piauí;8602;0;NE;0,602;0,78;0,512;0,546
1;GO;NAZARIO;;Não Cadastrado;NAZARIO;5214408;9485;Nazário;NAZARIO;GO;Goiás;9260;0;CO;0,71;0,808;0,631;0,702
1;SE;NEOPOLIS;;Aprovado;NEOPOLIS;2804409;3187;Neópolis;NEOPOLIS;SE;Sergipe;18703;0;NE;0,589;0,702;0,505;0,575
1;MG;NEPOMUCENO;;Aprovado;NEPOMUCENO;3144607;4891;Nepomuceno;NEPOMUCENO;MG;Minas Gerais;26826;0;SE;0,667;0,822;0,549;0,658
1;GO;NEROPOLIS;;Aprovado;NEROPOLIS;5214507;9487;Nerópolis;NEROPOLIS;GO;Goiás;30395;0;CO;0,721;0,82;0,671;0,681
1;SP;NEVES PAULISTA;;Não Cadastrado;NEVES PAULISTA;3532504;6751;Neves Paulista;NEVES PAULISTA;SP;São Paulo;8923;0;SE;0,754;0,823;0,707;0,737
1;AM;NHAMUNDA;;Não Cadastrado;NHAMUNDA;1303007;263;Nhamundá;NHAMUNDA;AM;Amazonas;21443;0;N;0,586;0,779;0,503;0,513
1;SP;NHANDEARA;;Aprovado;NHANDEARA;3532603;6753;Nhandeara;NHANDEARA;SP;São Paulo;11527;0;SE;0,751;0,835;0,672;0,755
1;RS;NICOLAU VERGUEIRO;;Aprovado;NICOLAU VERGUEIRO;4312674;5937;Nicolau Vergueiro;NICOLAU VERGUEIRO;RS;Rio Grande do Sul;1674;0;S;0,753;0,839;0,66;0,772
1;BA;NILO PECANHA;;Aprovado;NILO PECANHA;2922607;3753;Nilo Peçanha;NILO PECANHA;BA;Bahia;14079;0;NE;0,547;0,762;0,404;0,531
1;RJ;NILOPOLIS;;Aprovado;NILOPOLIS;3303203;5863;Nilópolis;NILOPOLIS;RJ;Rio de Janeiro;162693;0;SE;0,753;0,817;0,716;0,731
1;MA;NINA RODRIGUES;;Aprovado;NINA RODRIGUES;2107209;843;Nina Rodrigues;NINA RODRIGUES;MA;Maranhão;14642;0;NE;0,585;0,774;0,547;0,474
1;MG;NINHEIRA;;Não Cadastrado;NINHEIRA;3144656;660;Ninheira;NINHEIRA;MG;Minas Gerais;10326;0;SE;0,556;0,784;0,418;0,525
1;MS;NIOAQUE;;Aprovado;NIOAQUE;5005806;9115;Nioaque;NIOAQUE;MS;Mato Grosso do Sul;13862;0;CO;0,639;0,822;0,483;0,658
1;SP;NIPOA;;Não Cadastrado;NIPOA;3532702;6755;Nipoã;NIPOA;SP;São Paulo;5298;0;SE;0,713;0,814;0,636;0,701
1;GO;NIQUELANDIA;;Aprovado;NIQUELANDIA;5214606;9489;Niquelândia;NIQUELANDIA;GO;Goiás;46730;0;CO;0,715;0,806;0,64;0,709
1;RN;NISIA FLORESTA;;Aprovado;NISIA FLORESTA;2408201;1763;Nísia Floresta;NISIA FLORESTA;RN;Rio Grande do Norte;27938;0;NE;0,622;0,773;0,518;0,601
1;RJ;NITEROI;;Aprovado;NITEROI;3303302;5865;Niterói;NITEROI;RJ;Rio de Janeiro;515317;0;SE;0,837;0,854;0,773;0,887
1;MT;NOBRES;;Não Cadastrado;NOBRES;5105903;9117;Nobres;NOBRES;MT;Mato Grosso;15334;0;CO;0,699;0,827;0,611;0,675
1;RS;NONOAI;;Aprovado;NONOAI;4312708;8757;Nonoai;NONOAI;RS;Rio Grande do Sul;11633;0;S;0,702;0,833;0,591;0,703
1;BA;NORDESTINA;;Aprovado;NORDESTINA;2922656;3979;Nordestina;NORDESTINA;BA;Bahia;13164;0;NE;0,56;0,743;0,467;0,507
1;RR;NORMANDIA;;Aprovado;NORMANDIA;1400407;311;Normandia;NORMANDIA;RR;Roraima;11532;0;N;0,594;0,801;0,502;0,52
1;MT;NORTELANDIA;;Não Cadastrado;NORTELANDIA;5106000;9119;Nortelândia;NORTELANDIA;MT;Mato Grosso;5923;0;CO;0,702;0,793;0,668;0,653
1;SE;NOSSA SENHORA APARECIDA;;Aprovado;NOSSA SENHORA APARECIDA;2804458;3135;Nossa Senhora Aparecida;NOSSA SENHORA APARECIDA;SE;Sergipe;8809;0;NE;0,577;0,774;0,43;0,577
1;SE;NOSSA SENHORA DA GLORIA;;Aprovado;NOSSA SENHORA DA GLORIA;2804508;3189;Nossa Senhora da Glória;NOSSA SENHORA DA GLORIA;SE;Sergipe;37324;0;NE;0,587;0,75;0,456;0,591
1;SE;NOSSA SENHORA DAS DORES;;Aprovado;NOSSA SENHORA DAS DORES;2804607;3191;Nossa Senhora das Dores;NOSSA SENHORA DAS DORES;SE;Sergipe;26795;0;NE;0,6;0,749;0,497;0,579
1;PR;NOSSA SENHORA DAS GRACAS;;Não Cadastrado;NOSSA SENHORA DAS GRACAS;4116406;7713;Nossa Senhora das Graças;NOSSA SENHORA DAS GRACAS;PR;Paraná;4008;0;S;0,709;0,832;0,631;0,679
1;SE;NOSSA SENHORA DE LOURDES;;Aprovado;NOSSA SENHORA DE LOURDES;2804706;3193;Nossa Senhora de Lourdes;NOSSA SENHORA DE LOURDES;SE;Sergipe;6496;0;NE;0,598;0,719;0,532;0,56
1;PI;NOSSA SENHORA DE NAZARE;;Aprovado;NOSSA SENHORA DE NAZARE;2206753;356;Nossa Senhora de Nazaré;NOSSA SENHORA DE NAZARE;PI;Piauí;4891;0;NE;0,586;0,78;0,462;0,557
1;MT;NOSSA SENHORA DO LIVRAMENTO;;Aprovado;NOSSA SENHORA DO LIVRAMENTO;5106109;9121;Nossa Senhora do Livramento;NOSSA SENHORA DO LIVRAMENTO;MT;Mato Grosso;13104;0;CO;0,638;0,82;0,529;0,6
1;SE;NOSSA SENHORA DO SOCORRO;;Aprovado;NOSSA SENHORA DO SOCORRO;2804805;3195;Nossa Senhora do Socorro;NOSSA SENHORA DO SOCORRO;SE;Sergipe;185706;0;NE;0,664;0,811;0,581;0,62
1;PI;NOSSA SENHORA DOS REMEDIOS;;Aprovado;NOSSA SENHORA DOS REMEDIOS;2206803;1135;Nossa Senhora dos Remédios;NOSSA SENHORA DOS REMEDIOS;PI;Piauí;8723;0;NE;0,533;0,732;0,411;0,503
1;SP;NOVA ALIANCA;;Aprovado;NOVA ALIANCA;3532801;6757;Nova Aliança;NOVA ALIANCA;SP;São Paulo;7068;0;SE;0,738;0,826;0,684;0,71
1;PR;NOVA ALIANCA DO IVAI;;Não Cadastrado;NOVA ALIANCA DO IVAI;4116505;7715;Nova Aliança do Ivaí;NOVA ALIANCA DO IVAI;PR;Paraná;1551;0;S;0,717;0,794;0,691;0,673
1;RS;NOVA ALVORADA;;Não Cadastrado;NOVA ALVORADA;4312757;7383;Nova Alvorada;NOVA ALVORADA;RS;Rio Grande do Sul;3663;0;S;0,74;0,838;0,634;0,763
1;MS;NOVA ALVORADA DO SUL;;Aprovado;NOVA ALVORADA DO SUL;5006002;143;Nova Alvorada do Sul;NOVA ALVORADA DO SUL;MS;Mato Grosso do Sul;22430;0;CO;0,694;0,809;0,554;0,746
1;GO;NOVA AMERICA;;Em Análise;NOVA AMERICA;5214705;9491;Nova América;NOVA AMERICA;GO;Goiás;2357;0;CO;0,678;0,796;0,604;0,647
1;PR;NOVA AMERICA DA COLINA;;Não Cadastrado;NOVA AMERICA DA COLINA;4116604;7717;Nova América da Colina;NOVA AMERICA DA COLINA;PR;Paraná;3434;0;S;0,698;0,809;0,643;0,655
1;MS;NOVA ANDRADINA;;Aprovado;NOVA ANDRADINA;5006200;9123;Nova Andradina;NOVA ANDRADINA;MS;Mato Grosso do Sul;55224;0;CO;0,721;0,85;0,616;0,716
1;RS;NOVA ARACA;;Aprovado;NOVA ARACA;4312807;8759;Nova Araçá;NOVA ARACA;RS;Rio Grande do Sul;4826;0;S;0,785;0,843;0,722;0,796
1;PR;NOVA AURORA;;Não Cadastrado;NOVA AURORA;4116703;7965;Nova Aurora;NOVA AURORA;PR;Paraná;10299;0;S;0,733;0,844;0,642;0,726
1;GO;NOVA AURORA;;Não Cadastrado;NOVA AURORA;5214804;9493;Nova Aurora;NOVA AURORA;GO;Goiás;2222;0;CO;0,747;0,849;0,697;0,703
1;MT;NOVA BANDEIRANTES;;Aprovado;NOVA BANDEIRANTES;5106158;117;Nova Bandeirantes;NOVA BANDEIRANTES;MT;Mato Grosso;15685;0;CO;0,65;0,842;0,469;0,696
1;RS;NOVA BASSANO;;Aprovado;NOVA BASSANO;4312906;8761;Nova Bassano;NOVA BASSANO;RS;Rio Grande do Sul;10005;0;S;0,747;0,849;0,632;0,778
1;MG;NOVA BELEM;;Não Cadastrado;NOVA BELEM;3144672;662;Nova Belém;NOVA BELEM;MG;Minas Gerais;3128;0;SE;0,592;0,768;0,481;0,563
1;RS;NOVA BOA VISTA;;Aprovado;NOVA BOA VISTA;4312955;5953;Nova Boa Vista;NOVA BOA VISTA;RS;Rio Grande do Sul;1753;0;S;0,768;0,836;0,708;0,764
1;MT;NOVA BRASILANDIA;;Aprovado;NOVA BRASILANDIA;5106208;8981;Nova Brasilândia;NOVA BRASILANDIA;MT;Mato Grosso;3805;0;CO;0,651;0,845;0,485;0,673
1;RO;NOVA BRASILANDIA DOESTE;;Não Cadastrado;NOVA BRASILANDIA DOESTE;1100148;41;Nova Brasilândia D'Oeste;NOVA BRASILANDIA DOESTE;RO;Rondônia;20489;0;N;0,643;0,763;0,524;0,664
1;RS;NOVA BRESCIA;;Aprovado;NOVA BRESCIA;4313003;8763;Nova Bréscia;NOVA BRESCIA;RS;Rio Grande do Sul;3337;0;S;0,778;0,847;0,666;0,836
1;SP;NOVA CAMPINA;;Não Cadastrado;NOVA CAMPINA;3532827;3061;Nova Campina;NOVA CAMPINA;SP;São Paulo;9860;0;SE;0,651;0,799;0,577;0,598
1;BA;NOVA CANAA;;Aprovado;NOVA CANAA;2922706;3755;Nova Canaã;NOVA CANAA;BA;Bahia;16472;0;NE;0,545;0,789;0,37;0,554
1;MT;NOVA CANAA DO NORTE;;Não Cadastrado;NOVA CANAA DO NORTE;5106216;9889;Nova Canaã do Norte;NOVA CANAA DO NORTE;MT;Mato Grosso;12831;0;CO;0,686;0,815;0,572;0,692
1;SP;NOVA CANAA PAULISTA;;Aprovado;NOVA CANAA PAULISTA;3532843;2985;Nova Canaã Paulista;NOVA CANAA PAULISTA;SP;São Paulo;1852;0;SE;0,715;0,806;0,675;0,673
1;RS;NOVA CANDELARIA;;Aprovado;NOVA CANDELARIA;4313011;1004;Nova Candelária;NOVA CANDELARIA;RS;Rio Grande do Sul;2688;0;S;0,759;0,856;0,643;0,794
1;PR;NOVA CANTU;;Não Cadastrado;NOVA CANTU;4116802;7719;Nova Cantu;NOVA CANTU;PR;Paraná;5061;0;S;0,658;0,792;0,558;0,646
1;SP;NOVA CASTILHO;;Não Cadastrado;NOVA CASTILHO;3532868;806;Nova Castilho;NOVA CASTILHO;SP;São Paulo;1278;0;SE;0,756;0,823;0,755;0,694
1;MA;NOVA COLINAS;;Não Cadastrado;NOVA COLINAS;2107258;200;Nova Colinas;NOVA COLINAS;MA;Maranhão;5427;0;NE;0,566;0,749;0,481;0,502
1;GO;NOVA CRIXAS;;Não Cadastrado;NOVA CRIXAS;5214838;9653;Nova Crixás;NOVA CRIXAS;GO;Goiás;12945;0;CO;0,643;0,813;0,485;0,674
1;RN;NOVA CRUZ;;Aprovado;NOVA CRUZ;2408300;1765;Nova Cruz;NOVA CRUZ;RN;Rio Grande do Norte;37450;0;NE;0,629;0,788;0,537;0,589
1;MG;NOVA ERA;;Aprovado;NOVA ERA;3144706;4893;Nova Era;NOVA ERA;MG;Minas Gerais;17551;0;SE;0,709;0,825;0,639;0,675
1;SC;NOVA ERECHIM;;Aprovado;NOVA ERECHIM;4211405;8223;Nova Erechim;NOVA ERECHIM;SC;Santa Catarina;5092;0;S;0,765;0,851;0,686;0,767
1;PR;NOVA ESPERANCA;;Aprovado;NOVA ESPERANCA;4116901;7721;Nova Esperança;NOVA ESPERANCA;PR;Paraná;27984;0;S;0,722;0,829;0,628;0,723
1;PA;NOVA ESPERANCA DO PIRIA;;Aprovado;NOVA ESPERANCA DO PIRIA;1504950;391;Nova Esperança do Piriá;NOVA ESPERANCA DO PIRIA;PA;Pará;21444;0;N;0,502;0,757;0,346;0,482
1;PR;NOVA ESPERANCA DO SUDOESTE;;Aprovado;NOVA ESPERANCA DO SUDOESTE;4116950;5477;Nova Esperança do Sudoeste;NOVA ESPERANCA DO SUDOESTE;PR;Paraná;5030;0;S;0,714;0,805;0,633;0,714
